6	Bacteria	Bacteroidota	CFGB1670	NA	NA	NA	NA	0.177594987936164	0	0	0.347865744984088	0	0.0652357465869013	0	0	0	0	1.40201956131591	0.373515062519685	0.320365159451179	0.0915761132824174	0.662308407584499	0.0845702137313328	0	0.0243997024291476	0	2.09367059897506	0.0059949206135658	0	0.138566863491993	1.84645999671243	0	0.0027020105108668	0	0	0	3.47803186121251	0.0342179743915525	0	0.006982735897024	0.180365630225716	0	0	0.447654368931783	0	0.0257500780934924	0	0	0	0	0.0797211891917791	0	0	0	0	0	0	0	0.0048485575707184	0	0	0.286417980669302	0.521099538444465	0.0352858721294919	0.130936045510503	0	0	0.154087073730797	0.113676967518098	0.60243191360673	0.215276470372971	0	2.3432593007715	0	0	0	0	0	0	0
3	Bacteria	Bacteroidota	Bacteroidia	NA	NA	NA	NA	41.2214642743083	0	2.35550020421915	28.698547858132	5.61164714371954	11.533345669663	7.40482576281745	11.4563880668725	10.0314657280986	13.0338586810469	22.1973544069013	18.9217108049123	14.0991965050716	23.530947868277	17.5506779210647	22.6333635123839	4.4321197015879	0.491843453352462	6.21693103871942	19.5085220768615	0.572650780819078	6.18131989797034	17.5874911939757	4.03991582973558	21.051443560219	10.6890833988981	4.57077618472296	19.6181727300473	35.3033774427978	38.7569841785432	26.5151985636533	22.2388330580262	1.50141115335132	9.6131602121102	26.0807134411698	15.4717655315957	33.3038313951398	37.2889427381459	4.86478336736818	15.4587767225064	22.3933717672741	18.1487155018118	22.8353801918862	9.71649810686751	23.7053280042312	22.1638835168003	25.5836484223065	19.7804651925102	38.216427321842	14.0784824351104	1.37093608016042	15.4362973474891	25.3579460705067	39.685808360182	45.4311778446626	29.7853227381938	21.2462669982886	27.9326718727699	6.7245041854654	34.9189997402523	21.869906334421	39.523714015961	8.66940958797022	7.07108778355211	2.81274179516098	15.8114485373081	2.48029313616272	39.8792748356898	17.9508647919759	52.0192202337696	49.9328631840541	36.919988431949	58.6146722423875
4	Bacteria	Bacillota	Clostridia	NA	NA	NA	NA	1.81206108392735	0	0.0161272961710186	4.8906919991373	0.0437205628243985	1.03677460095224	1.47723405602324	0.474250572591474	0.541169530493968	5.91642689856077	0.11461794289153	0.13331693536331	3.93591947309249	0.381516518569268	1.09903110385139	1.68116311810893	2.90799302880397	0.20862738136447	0.0847174805800762	3.91529866774978	3.00410906434727	0.21093818137757	3.30611728894833	2.72661766144412	0.327077408412449	2.75906855100543	3.8302266031798	0.453973176637596	0.409196567483643	1.0822661040081	0	1.72610669245759	7.03825356482506	6.09334374899932	3.80385437183193	0.0376443819251552	0.0608832161379269	0.747258084012865	0.580090700078759	2.2962132947028	1.28703663149427	0.0629118307768961	3.4095652942769	1.69325583088695	0.856107406273957	1.18986504251927	0.414219975624419	0.338913790826389	0.545125048960846	1.92540537428839	3.51162310405872	2.3673253062891	0.0259410136827592	1.31499648553577	1.22148379485238	1.20051228970779	2.02651656077783	0.242398907751915	3.6115644499238	1.02752238721661	1.19302550725434	1.384368385935	0.183985313067278	2.30594598265638	6.89221302434674	1.10540710492916	0.717581834926582	0.144036793812978	0.556173930815851	0.0694245184559159	0	1.13385138452128	0.0410729001661177
5	Bacteria	Bacteroidota	CFGB602	NA	NA	NA	NA	0.795302096930076	0	0	0.0638699053632194	0	0.015389117659954	0	0.0087509162171348	0	0	0.008935837168339	0	0	0.731827910315492	0.147182591843725	0.0693443483612876	0	0	0	0.0365184769105355	0	0	0	0	0.0411213379182209	0.191360244394607	0	0.0110874728085043	0	0.0078337089634544	0	0.789886126324268	0	0	0	0	0	0.208539455748773	0.0047970550467004	0.343233834826073	0	0	0	0	0	0	0	0	0.0065228773001659	0	0.0010990587503154	0.0102206683063501	0	1.04024986029531	0	1.7382674621685	0.0321694560724712	1.11479584597161	0.0081528023490171	0	0.234302135744742	0	0	0.0199499869841278	0	0	0	0	0	0	0.654719219973538	0	0.0648930750593792
6	Bacteria	Bacteroidota	CFGB1670	NA	NA	NA	NA	0.177594987936164	0	0	0.347865744984088	0	0.0652357465869013	0	0	0	0	1.40201956131591	0.373515062519685	0.320365159451179	0.0915761132824174	0.662308407584499	0.0845702137313328	0	0.0243997024291476	0	2.09367059897506	0.0059949206135658	0	0.138566863491993	1.84645999671243	0	0.0027020105108668	0	0	0	3.47803186121251	0.0342179743915525	0	0.006982735897024	0.180365630225716	0	0	0.447654368931783	0	0.0257500780934924	0	0	0	0	0.0797211891917791	0	0	0	0	0	0	0	0.0048485575707184	0	0	0.286417980669302	0.521099538444465	0.0352858721294919	0.130936045510503	0	0	0.154087073730797	0.113676967518098	0.60243191360673	0.215276470372971	0	2.3432593007715	0	0	0	0	0	0	0
3	Bacteria	Bacteroidota	Bacteroidia	NA	NA	NA	NA	41.2214642743083	0	2.35550020421915	28.698547858132	5.61164714371954	11.533345669663	7.40482576281745	11.4563880668725	10.0314657280986	13.0338586810469	22.1973544069013	18.9217108049123	14.0991965050716	23.530947868277	17.5506779210647	22.6333635123839	4.4321197015879	0.491843453352462	6.21693103871942	19.5085220768615	0.572650780819078	6.18131989797034	17.5874911939757	4.03991582973558	21.051443560219	10.6890833988981	4.57077618472296	19.6181727300473	35.3033774427978	38.7569841785432	26.5151985636533	22.2388330580262	1.50141115335132	9.6131602121102	26.0807134411698	15.4717655315957	33.3038313951398	37.2889427381459	4.86478336736818	15.4587767225064	22.3933717672741	18.1487155018118	22.8353801918862	9.71649810686751	23.7053280042312	22.1638835168003	25.5836484223065	19.7804651925102	38.216427321842	14.0784824351104	1.37093608016042	15.4362973474891	25.3579460705067	39.685808360182	45.4311778446626	29.7853227381938	21.2462669982886	27.9326718727699	6.7245041854654	34.9189997402523	21.869906334421	39.523714015961	8.66940958797022	7.07108778355211	2.81274179516098	15.8114485373081	2.48029313616272	39.8792748356898	17.9508647919759	52.0192202337696	49.9328631840541	36.919988431949	58.6146722423875
4	Bacteria	Bacillota	Clostridia	NA	NA	NA	NA	1.81206108392735	0	0.0161272961710186	4.8906919991373	0.0437205628243985	1.03677460095224	1.47723405602324	0.474250572591474	0.541169530493968	5.91642689856077	0.11461794289153	0.13331693536331	3.93591947309249	0.381516518569268	1.09903110385139	1.68116311810893	2.90799302880397	0.20862738136447	0.0847174805800762	3.91529866774978	3.00410906434727	0.21093818137757	3.30611728894833	2.72661766144412	0.327077408412449	2.75906855100543	3.8302266031798	0.453973176637596	0.409196567483643	1.0822661040081	0	1.72610669245759	7.03825356482506	6.09334374899932	3.80385437183193	0.0376443819251552	0.0608832161379269	0.747258084012865	0.580090700078759	2.2962132947028	1.28703663149427	0.0629118307768961	3.4095652942769	1.69325583088695	0.856107406273957	1.18986504251927	0.414219975624419	0.338913790826389	0.545125048960846	1.92540537428839	3.51162310405872	2.3673253062891	0.0259410136827592	1.31499648553577	1.22148379485238	1.20051228970779	2.02651656077783	0.242398907751915	3.6115644499238	1.02752238721661	1.19302550725434	1.384368385935	0.183985313067278	2.30594598265638	6.89221302434674	1.10540710492916	0.717581834926582	0.144036793812978	0.556173930815851	0.0694245184559159	0	1.13385138452128	0.0410729001661177
5	Bacteria	Bacteroidota	CFGB602	NA	NA	NA	NA	0.795302096930076	0	0	0.0638699053632194	0	0.015389117659954	0	0.0087509162171348	0	0	0.008935837168339	0	0	0.731827910315492	0.147182591843725	0.0693443483612876	0	0	0	0.0365184769105355	0	0	0	0	0.0411213379182209	0.191360244394607	0	0.0110874728085043	0	0.0078337089634544	0	0.789886126324268	0	0	0	0	0	0.208539455748773	0.0047970550467004	0.343233834826073	0	0	0	0	0	0	0	0	0.0065228773001659	0	0.0010990587503154	0.0102206683063501	0	1.04024986029531	0	1.7382674621685	0.0321694560724712	1.11479584597161	0.0081528023490171	0	0.234302135744742	0	0	0.0199499869841278	0	0	0	0	0	0	0.654719219973538	0	0.0648930750593792
6	Bacteria	Bacteroidota	CFGB1670	NA	NA	NA	NA	0.177594987936164	0	0	0.347865744984088	0	0.0652357465869013	0	0	0	0	1.40201956131591	0.373515062519685	0.320365159451179	0.0915761132824174	0.662308407584499	0.0845702137313328	0	0.0243997024291476	0	2.09367059897506	0.0059949206135658	0	0.138566863491993	1.84645999671243	0	0.0027020105108668	0	0	0	3.47803186121251	0.0342179743915525	0	0.006982735897024	0.180365630225716	0	0	0.447654368931783	0	0.0257500780934924	0	0	0	0	0.0797211891917791	0	0	0	0	0	0	0	0.0048485575707184	0	0	0.286417980669302	0.521099538444465	0.0352858721294919	0.130936045510503	0	0	0.154087073730797	0.113676967518098	0.60243191360673	0.215276470372971	0	2.3432593007715	0	0	0	0	0	0	0
7	Bacteria	Bacteroidota	CFGB667	NA	NA	NA	NA	0.118860805736607	0	0	0.0453943710077877	0	0.0079213635116466	0	0	0	0.0234044185302686	0.0068562810119277	0	0	0	0	0	0.0559861911005082	0	0.0092354486166959	0.0381807937799657	0	0	0	0	0	0.0207212624242452	0	0	0	0.128703875036819	0	0	0	0	0	0	0	0.0391799892784924	0.0380074361392421	0	0	0	0	0	0	0	0	0	0.0073264201559834	0	0	0	0	0	0	0.118146114803884	0	0.151236985389143	0	0	0.0170256448341339	0	0	0	0.0036529870691511	0	0	0	0	0	0	0	0
8	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	NA	NA	NA	41.2214642743083	0	2.35550020421915	28.698547858132	5.61164714371954	11.533345669663	7.40482576281745	11.4563880668725	10.0314657280986	13.0338586810469	22.1973544069013	18.9217108049123	14.0991965050716	23.530947868277	17.5506779210647	22.6333635123839	4.4321197015879	0.491843453352462	6.21693103871942	19.5085220768615	0.572650780819078	6.18131989797034	17.5874911939757	4.03991582973558	21.051443560219	10.6890833988981	4.57077618472296	19.6181727300473	35.3033774427978	38.7569841785432	26.5151985636533	22.2388330580262	1.50141115335132	9.6131602121102	26.0807134411698	15.4717655315957	33.3038313951398	37.2889427381459	4.86478336736818	15.4587767225064	22.3933717672741	18.1487155018118	22.8353801918862	9.71649810686751	23.7053280042312	22.1638835168003	25.5836484223065	19.7804651925102	38.216427321842	14.0784824351104	1.37093608016042	15.4362973474891	25.3579460705067	39.685808360182	45.4311778446626	29.7853227381938	21.2462669982886	27.9326718727699	6.7245041854654	34.9189997402523	21.869906334421	39.523714015961	8.66940958797022	7.07108778355211	2.81274179516098	15.8114485373081	2.48029313616272	39.8792748356898	17.9508647919759	52.0192202337696	49.9328631840541	36.919988431949	58.6146722423875
10	Bacteria	Bacteroidota	CFGB602	OFGB602	NA	NA	NA	0.795302096930076	0	0	0.0638699053632194	0	0.015389117659954	0	0.0087509162171348	0	0	0.008935837168339	0	0	0.731827910315492	0.147182591843725	0.0693443483612876	0	0	0	0.0365184769105355	0	0	0	0	0.0411213379182209	0.191360244394607	0	0.0110874728085043	0	0.0078337089634544	0	0.789886126324268	0	0	0	0	0	0.208539455748773	0.0047970550467004	0.343233834826073	0	0	0	0	0	0	0	0	0.0065228773001659	0	0.0010990587503154	0.0102206683063501	0	1.04024986029531	0	1.7382674621685	0.0321694560724712	1.11479584597161	0.0081528023490171	0	0.234302135744742	0	0	0.0199499869841278	0	0	0	0	0	0	0.654719219973538	0	0.0648930750593792
11	Bacteria	Bacteroidota	CFGB1670	OFGB1670	NA	NA	NA	0.177594987936164	0	0	0.347865744984088	0	0.0652357465869013	0	0	0	0	1.40201956131591	0.373515062519685	0.320365159451179	0.0915761132824174	0.662308407584499	0.0845702137313328	0	0.0243997024291476	0	2.09367059897506	0.0059949206135658	0	0.138566863491993	1.84645999671243	0	0.0027020105108668	0	0	0	3.47803186121251	0.0342179743915525	0	0.006982735897024	0.180365630225716	0	0	0.447654368931783	0	0.0257500780934924	0	0	0	0	0.0797211891917791	0	0	0	0	0	0	0	0.0048485575707184	0	0	0.286417980669302	0.521099538444465	0.0352858721294919	0.130936045510503	0	0	0.154087073730797	0.113676967518098	0.60243191360673	0.215276470372971	0	2.3432593007715	0	0	0	0	0	0	0
12	Bacteria	Bacteroidota	CFGB667	OFGB667	NA	NA	NA	0.118860805736607	0	0	0.0453943710077877	0	0.0079213635116466	0	0	0	0.0234044185302686	0.0068562810119277	0	0	0	0	0	0.0559861911005082	0	0.0092354486166959	0.0381807937799657	0	0	0	0	0	0.0207212624242452	0	0	0	0.128703875036819	0	0	0	0	0	0	0	0.0391799892784924	0.0380074361392421	0	0	0	0	0	0	0	0	0	0.0073264201559834	0	0	0	0	0	0	0.118146114803884	0	0.151236985389143	0	0	0.0170256448341339	0	0	0	0.0036529870691511	0	0	0	0	0	0	0	0
15	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Barnesiellaceae	NA	NA	2.65213100867791	0	0.0843390891488638	2.94568138763233	0	0.21975693619108	0.0908429755164054	0.381832772696781	0.12237869204508	0.281567726829012	0.210097714839846	1.54669211247984	0.909662649015038	1.54597279311246	0.30516417061228	0.378965250345234	0.129438479202109	0.0031761904824642	0.0286565314289209	0.799819387208275	0.0125078159543661	0.551596755651797	0.75959951771578	0.398673814881624	0.775394228120453	0.27828076433509	0.185445009585475	0.553080930591043	2.29521813567577	0.332548956288216	0.980422414408166	2.55884074550677	0.0520426912512944	0.362116891270085	2.06744867539148	0.790917600826513	1.41067601111625	2.39315789627265	0.584671165683551	0.936198724002394	0.945414497622518	0.809247732051508	0	0.272384085346434	0.750215325792897	0	0.200880951202876	0.182092818410462	0.631592562543722	0.826508713314619	0.0558532963790247	0.1323071961825	1.30569958289484	1.28577551686763	0.355191195820071	1.79917949514222	0.305459038363138	1.27044753327835	0.48811835123046	1.41981426950807	0.391756097247914	2.36889394523459	0.156072846186802	0.0847874446825435	0.0191719412467521	1.36664415516818	0.0060990882933383	0.820387709462456	0.44817519454544	0.730007119810474	0.804751730913037	1.06472606721403	0.463031538277159
16	Bacteria	Bacillota	Clostridia	Eubacteriales	Eubacteriales_incertae_sedis	NA	NA	1.8052834176581	0	0	4.80101888865645	0	1.00046065136492	1.19603511347504	0.074560514383905	0.414489775137034	5.51403106252766	0	0.0018570917302502	3.87576645243848	0.321180243040731	1.04183712400074	1.50066061152462	2.82415078000414	0.186117857510485	0.0530949493069471	3.8800313030094	2.99322310368638	0.0543563670176462	3.21324627972978	2.70191668158776	0.305660044913376	2.67699936811855	3.79478776181882	0.329939325368767	0.390708251700215	0.991297264075111	0	1.57470921073935	7.01029803413873	6.02166152211342	3.42559140029487	0.0055490048618242	0.0064023875667325	0.734983734480374	0.56865156881355	2.11857508770438	1.25842034238804	0.0495043914310002	3.28342698569589	1.68903581844767	0.79319728591812	1.16638420775361	0.412562990516518	0.338913790826389	0.506389556587759	1.89412740761995	3.51162310405872	2.35664178663406	0.0011762956916388	1.30447028709907	1.1738581851884	1.06093565694692	1.82310339335708	0.230492590459006	3.59884844875223	0.931212959915904	1.14994597037423	1.31526394982927	0	2.22822844315507	6.78382997975519	1.02235981190681	0.702383970500811	0	0.438579243677315	0.0189995413030551	0	1.11063396822387	0.0359453726549991
3	Bacteria	Bacteroidota	Bacteroidia	NA	NA	NA	NA	41.2214642743083	0	2.35550020421915	28.698547858132	5.61164714371954	11.533345669663	7.40482576281745	11.4563880668725	10.0314657280986	13.0338586810469	22.1973544069013	18.9217108049123	14.0991965050716	23.530947868277	17.5506779210647	22.6333635123839	4.4321197015879	0.491843453352462	6.21693103871942	19.5085220768615	0.572650780819078	6.18131989797034	17.5874911939757	4.03991582973558	21.051443560219	10.6890833988981	4.57077618472296	19.6181727300473	35.3033774427978	38.7569841785432	26.5151985636533	22.2388330580262	1.50141115335132	9.6131602121102	26.0807134411698	15.4717655315957	33.3038313951398	37.2889427381459	4.86478336736818	15.4587767225064	22.3933717672741	18.1487155018118	22.8353801918862	9.71649810686751	23.7053280042312	22.1638835168003	25.5836484223065	19.7804651925102	38.216427321842	14.0784824351104	1.37093608016042	15.4362973474891	25.3579460705067	39.685808360182	45.4311778446626	29.7853227381938	21.2462669982886	27.9326718727699	6.7245041854654	34.9189997402523	21.869906334421	39.523714015961	8.66940958797022	7.07108778355211	2.81274179516098	15.8114485373081	2.48029313616272	39.8792748356898	17.9508647919759	52.0192202337696	49.9328631840541	36.919988431949	58.6146722423875
4	Bacteria	Bacillota	Clostridia	NA	NA	NA	NA	1.81206108392735	0	0.0161272961710186	4.8906919991373	0.0437205628243985	1.03677460095224	1.47723405602324	0.474250572591474	0.541169530493968	5.91642689856077	0.11461794289153	0.13331693536331	3.93591947309249	0.381516518569268	1.09903110385139	1.68116311810893	2.90799302880397	0.20862738136447	0.0847174805800762	3.91529866774978	3.00410906434727	0.21093818137757	3.30611728894833	2.72661766144412	0.327077408412449	2.75906855100543	3.8302266031798	0.453973176637596	0.409196567483643	1.0822661040081	0	1.72610669245759	7.03825356482506	6.09334374899932	3.80385437183193	0.0376443819251552	0.0608832161379269	0.747258084012865	0.580090700078759	2.2962132947028	1.28703663149427	0.0629118307768961	3.4095652942769	1.69325583088695	0.856107406273957	1.18986504251927	0.414219975624419	0.338913790826389	0.545125048960846	1.92540537428839	3.51162310405872	2.3673253062891	0.0259410136827592	1.31499648553577	1.22148379485238	1.20051228970779	2.02651656077783	0.242398907751915	3.6115644499238	1.02752238721661	1.19302550725434	1.384368385935	0.183985313067278	2.30594598265638	6.89221302434674	1.10540710492916	0.717581834926582	0.144036793812978	0.556173930815851	0.0694245184559159	0	1.13385138452128	0.0410729001661177
5	Bacteria	Bacteroidota	CFGB602	NA	NA	NA	NA	0.795302096930076	0	0	0.0638699053632194	0	0.015389117659954	0	0.0087509162171348	0	0	0.008935837168339	0	0	0.731827910315492	0.147182591843725	0.0693443483612876	0	0	0	0.0365184769105355	0	0	0	0	0.0411213379182209	0.191360244394607	0	0.0110874728085043	0	0.0078337089634544	0	0.789886126324268	0	0	0	0	0	0.208539455748773	0.0047970550467004	0.343233834826073	0	0	0	0	0	0	0	0	0.0065228773001659	0	0.0010990587503154	0.0102206683063501	0	1.04024986029531	0	1.7382674621685	0.0321694560724712	1.11479584597161	0.0081528023490171	0	0.234302135744742	0	0	0.0199499869841278	0	0	0	0	0	0	0.654719219973538	0	0.0648930750593792
6	Bacteria	Bacteroidota	CFGB1670	NA	NA	NA	NA	0.177594987936164	0	0	0.347865744984088	0	0.0652357465869013	0	0	0	0	1.40201956131591	0.373515062519685	0.320365159451179	0.0915761132824174	0.662308407584499	0.0845702137313328	0	0.0243997024291476	0	2.09367059897506	0.0059949206135658	0	0.138566863491993	1.84645999671243	0	0.0027020105108668	0	0	0	3.47803186121251	0.0342179743915525	0	0.006982735897024	0.180365630225716	0	0	0.447654368931783	0	0.0257500780934924	0	0	0	0	0.0797211891917791	0	0	0	0	0	0	0	0.0048485575707184	0	0	0.286417980669302	0.521099538444465	0.0352858721294919	0.130936045510503	0	0	0.154087073730797	0.113676967518098	0.60243191360673	0.215276470372971	0	2.3432593007715	0	0	0	0	0	0	0
7	Bacteria	Bacteroidota	CFGB667	NA	NA	NA	NA	0.118860805736607	0	0	0.0453943710077877	0	0.0079213635116466	0	0	0	0.0234044185302686	0.0068562810119277	0	0	0	0	0	0.0559861911005082	0	0.0092354486166959	0.0381807937799657	0	0	0	0	0	0.0207212624242452	0	0	0	0.128703875036819	0	0	0	0	0	0	0	0.0391799892784924	0.0380074361392421	0	0	0	0	0	0	0	0	0	0.0073264201559834	0	0	0	0	0	0	0.118146114803884	0	0.151236985389143	0	0	0.0170256448341339	0	0	0	0.0036529870691511	0	0	0	0	0	0	0	0
8	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	NA	NA	NA	41.2214642743083	0	2.35550020421915	28.698547858132	5.61164714371954	11.533345669663	7.40482576281745	11.4563880668725	10.0314657280986	13.0338586810469	22.1973544069013	18.9217108049123	14.0991965050716	23.530947868277	17.5506779210647	22.6333635123839	4.4321197015879	0.491843453352462	6.21693103871942	19.5085220768615	0.572650780819078	6.18131989797034	17.5874911939757	4.03991582973558	21.051443560219	10.6890833988981	4.57077618472296	19.6181727300473	35.3033774427978	38.7569841785432	26.5151985636533	22.2388330580262	1.50141115335132	9.6131602121102	26.0807134411698	15.4717655315957	33.3038313951398	37.2889427381459	4.86478336736818	15.4587767225064	22.3933717672741	18.1487155018118	22.8353801918862	9.71649810686751	23.7053280042312	22.1638835168003	25.5836484223065	19.7804651925102	38.216427321842	14.0784824351104	1.37093608016042	15.4362973474891	25.3579460705067	39.685808360182	45.4311778446626	29.7853227381938	21.2462669982886	27.9326718727699	6.7245041854654	34.9189997402523	21.869906334421	39.523714015961	8.66940958797022	7.07108778355211	2.81274179516098	15.8114485373081	2.48029313616272	39.8792748356898	17.9508647919759	52.0192202337696	49.9328631840541	36.919988431949	58.6146722423875
10	Bacteria	Bacteroidota	CFGB602	OFGB602	NA	NA	NA	0.795302096930076	0	0	0.0638699053632194	0	0.015389117659954	0	0.0087509162171348	0	0	0.008935837168339	0	0	0.731827910315492	0.147182591843725	0.0693443483612876	0	0	0	0.0365184769105355	0	0	0	0	0.0411213379182209	0.191360244394607	0	0.0110874728085043	0	0.0078337089634544	0	0.789886126324268	0	0	0	0	0	0.208539455748773	0.0047970550467004	0.343233834826073	0	0	0	0	0	0	0	0	0.0065228773001659	0	0.0010990587503154	0.0102206683063501	0	1.04024986029531	0	1.7382674621685	0.0321694560724712	1.11479584597161	0.0081528023490171	0	0.234302135744742	0	0	0.0199499869841278	0	0	0	0	0	0	0.654719219973538	0	0.0648930750593792
11	Bacteria	Bacteroidota	CFGB1670	OFGB1670	NA	NA	NA	0.177594987936164	0	0	0.347865744984088	0	0.0652357465869013	0	0	0	0	1.40201956131591	0.373515062519685	0.320365159451179	0.0915761132824174	0.662308407584499	0.0845702137313328	0	0.0243997024291476	0	2.09367059897506	0.0059949206135658	0	0.138566863491993	1.84645999671243	0	0.0027020105108668	0	0	0	3.47803186121251	0.0342179743915525	0	0.006982735897024	0.180365630225716	0	0	0.447654368931783	0	0.0257500780934924	0	0	0	0	0.0797211891917791	0	0	0	0	0	0	0	0.0048485575707184	0	0	0.286417980669302	0.521099538444465	0.0352858721294919	0.130936045510503	0	0	0.154087073730797	0.113676967518098	0.60243191360673	0.215276470372971	0	2.3432593007715	0	0	0	0	0	0	0
12	Bacteria	Bacteroidota	CFGB667	OFGB667	NA	NA	NA	0.118860805736607	0	0	0.0453943710077877	0	0.0079213635116466	0	0	0	0.0234044185302686	0.0068562810119277	0	0	0	0	0	0.0559861911005082	0	0.0092354486166959	0.0381807937799657	0	0	0	0	0	0.0207212624242452	0	0	0	0.128703875036819	0	0	0	0	0	0	0	0.0391799892784924	0.0380074361392421	0	0	0	0	0	0	0	0	0	0.0073264201559834	0	0	0	0	0	0	0.118146114803884	0	0.151236985389143	0	0	0.0170256448341339	0	0	0	0.0036529870691511	0	0	0	0	0	0	0	0
15	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Barnesiellaceae	NA	NA	2.65213100867791	0	0.0843390891488638	2.94568138763233	0	0.21975693619108	0.0908429755164054	0.381832772696781	0.12237869204508	0.281567726829012	0.210097714839846	1.54669211247984	0.909662649015038	1.54597279311246	0.30516417061228	0.378965250345234	0.129438479202109	0.0031761904824642	0.0286565314289209	0.799819387208275	0.0125078159543661	0.551596755651797	0.75959951771578	0.398673814881624	0.775394228120453	0.27828076433509	0.185445009585475	0.553080930591043	2.29521813567577	0.332548956288216	0.980422414408166	2.55884074550677	0.0520426912512944	0.362116891270085	2.06744867539148	0.790917600826513	1.41067601111625	2.39315789627265	0.584671165683551	0.936198724002394	0.945414497622518	0.809247732051508	0	0.272384085346434	0.750215325792897	0	0.200880951202876	0.182092818410462	0.631592562543722	0.826508713314619	0.0558532963790247	0.1323071961825	1.30569958289484	1.28577551686763	0.355191195820071	1.79917949514222	0.305459038363138	1.27044753327835	0.48811835123046	1.41981426950807	0.391756097247914	2.36889394523459	0.156072846186802	0.0847874446825435	0.0191719412467521	1.36664415516818	0.0060990882933383	0.820387709462456	0.44817519454544	0.730007119810474	0.804751730913037	1.06472606721403	0.463031538277159
16	Bacteria	Bacillota	Clostridia	Eubacteriales	Eubacteriales_incertae_sedis	NA	NA	1.8052834176581	0	0	4.80101888865645	0	1.00046065136492	1.19603511347504	0.074560514383905	0.414489775137034	5.51403106252766	0	0.0018570917302502	3.87576645243848	0.321180243040731	1.04183712400074	1.50066061152462	2.82415078000414	0.186117857510485	0.0530949493069471	3.8800313030094	2.99322310368638	0.0543563670176462	3.21324627972978	2.70191668158776	0.305660044913376	2.67699936811855	3.79478776181882	0.329939325368767	0.390708251700215	0.991297264075111	0	1.57470921073935	7.01029803413873	6.02166152211342	3.42559140029487	0.0055490048618242	0.0064023875667325	0.734983734480374	0.56865156881355	2.11857508770438	1.25842034238804	0.0495043914310002	3.28342698569589	1.68903581844767	0.79319728591812	1.16638420775361	0.412562990516518	0.338913790826389	0.506389556587759	1.89412740761995	3.51162310405872	2.35664178663406	0.0011762956916388	1.30447028709907	1.1738581851884	1.06093565694692	1.82310339335708	0.230492590459006	3.59884844875223	0.931212959915904	1.14994597037423	1.31526394982927	0	2.22822844315507	6.78382997975519	1.02235981190681	0.702383970500811	0	0.438579243677315	0.0189995413030551	0	1.11063396822387	0.0359453726549991
18	Bacteria	Bacteroidota	CFGB602	OFGB602	FGB602	NA	NA	0.795302096930076	0	0	0.0638699053632194	0	0.015389117659954	0	0.0087509162171348	0	0	0.008935837168339	0	0	0.731827910315492	0.147182591843725	0.0693443483612876	0	0	0	0.0365184769105355	0	0	0	0	0.0411213379182209	0.191360244394607	0	0.0110874728085043	0	0.0078337089634544	0	0.789886126324268	0	0	0	0	0	0.208539455748773	0.0047970550467004	0.343233834826073	0	0	0	0	0	0	0	0	0.0065228773001659	0	0.0010990587503154	0.0102206683063501	0	1.04024986029531	0	1.7382674621685	0.0321694560724712	1.11479584597161	0.0081528023490171	0	0.234302135744742	0	0	0.0199499869841278	0	0	0	0	0	0	0.654719219973538	0	0.0648930750593792
3	Bacteria	Bacteroidota	Bacteroidia	NA	NA	NA	NA	41.2214642743083	0	2.35550020421915	28.698547858132	5.61164714371954	11.533345669663	7.40482576281745	11.4563880668725	10.0314657280986	13.0338586810469	22.1973544069013	18.9217108049123	14.0991965050716	23.530947868277	17.5506779210647	22.6333635123839	4.4321197015879	0.491843453352462	6.21693103871942	19.5085220768615	0.572650780819078	6.18131989797034	17.5874911939757	4.03991582973558	21.051443560219	10.6890833988981	4.57077618472296	19.6181727300473	35.3033774427978	38.7569841785432	26.5151985636533	22.2388330580262	1.50141115335132	9.6131602121102	26.0807134411698	15.4717655315957	33.3038313951398	37.2889427381459	4.86478336736818	15.4587767225064	22.3933717672741	18.1487155018118	22.8353801918862	9.71649810686751	23.7053280042312	22.1638835168003	25.5836484223065	19.7804651925102	38.216427321842	14.0784824351104	1.37093608016042	15.4362973474891	25.3579460705067	39.685808360182	45.4311778446626	29.7853227381938	21.2462669982886	27.9326718727699	6.7245041854654	34.9189997402523	21.869906334421	39.523714015961	8.66940958797022	7.07108778355211	2.81274179516098	15.8114485373081	2.48029313616272	39.8792748356898	17.9508647919759	52.0192202337696	49.9328631840541	36.919988431949	58.6146722423875
